,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
125073,125074,271631000000.0,271631000000.0,27,163,70301,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,1369.581649,519.4672105,850.1144386,850.1144386,860,383.0,323.0,0.577,8,0.024767802,37,0.114551084,278,0.860681115,433,93,79,261,0.2147806,61,2,0,14,8,37,2,0,14,8,37,0,0,0,15,19,27,0.245901639,0.450527579,1.011628507,0.071755045,0.002352624,0.0,0.016468371,0.009410498,0.043523552,0.002352624,0.0,0.016468371,0.009410498,0.043523552,0.0,0.0,0.0,0.522282624,0,0.188854489,0.735428149,0.633463328,0.735428149,0.490285433,0.372626935,0.471793436,0.507874681,0.423485501,0.132464712,0.246963563,7.098360656,0.002246548,9.205020552,0.0,2.048384372,7.15663618,25.35790362,0.0,10.53975746,0.0,26.34939366,0.752839819,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,107467,99697,-99999,-99999,0.000258987,0.313796084,0.000302709,0.418118452,-99999.0,-99999.0,-99999.0,-99999.0,7,8,7,1,5.166666667,11430.46367,5542625.02
125074,125075,271631000000.0,271631000000.0,27,163,71102,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,10787.8236,510.7018322,10277.12177,9325.17873,1918,774.0,744.0,0.572,5,0.00672043,80,0.107526882,659,0.885752688,974,185,164,625,0.189938398,235,4,5,26,75,125,4,1,26,67,125,0,8,4,97,54,84,0.412765957,0.08300109,0.205679704,0.025200589,0.000428946,0.000536183,0.00278815,0.008042741,0.013404569,0.000428946,0.000107237,0.00278815,0.007184849,0.013404569,0.0,0.000857892,0.000428946,0.108201679,0,0.315860215,0.680424926,0.680424926,0.623921957,0.583856792,0.45429991,0.582289669,0.636760559,0.958980872,0.218300046,0.388751034,4.144680851,0.043080671,3.982419171,0.441825964,0.4995922,3.041001007,7.330612763,1.494581883,1.619130373,0.311371226,7.410635168,0.996387922,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,69484,65350,-99999,-99999,0.000167451,0.202888394,0.000198422,0.274070843,-99999.0,-99999.0,-99999.0,-99999.0,9,11,5,1,5.333333333,32767.59979,43657720.3
125075,125076,271631000000.0,271631000000.0,27,163,71208,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,307.5806902,0.1961974,307.3844928,287.29148,1470,528.0,528.0,0.618,0,0.0,64,0.121212121,464,0.878787879,862,186,238,438,0.215777262,199,0,17,4,70,108,0,17,4,32,108,0,38,0,124,55,20,0.623115578,1.837854711,5.116754594,0.692676302,0.0,0.059173352,0.013923142,0.243654981,0.375924827,0.0,0.059173352,0.013923142,0.111385134,0.375924827,0.0,0.132269847,0.0,2.530531013,0,0.376893939,0.712622537,0.613819643,0.76451005,0.591712455,0.532700325,0.588498433,0.65229655,0.856454429,0.238466147,0.375117813,4.331658291,0.035733799,20.96313484,2.815295534,3.246461581,14.90137773,87.48287773,2.082082912,6.246248737,4.164165825,99.9399798,12.49249747,808.7,0.0,0.0,1.33,2.769170274,0.000904762,111579,102901,143,621,0.000268897,0.325802835,0.000312437,0.431555682,5.80759e-07,0.000228415,4.63954e-06,0.001561164,11,11,13,14,12.66666667,6148.181244,1244762.926
125076,125077,271311000000.0,271311000000.0,27,131,70300,5,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,2554.408852,9.4824625,2544.92639,2206.23695,1185,496.0,470.0,0.589,23,0.04893617,120,0.255319149,327,0.695744681,613,146,144,323,0.23817292,132,18,16,57,20,21,18,9,57,20,21,0,0,7,63,41,28,0.477272727,0.224817194,0.537113659,0.059830382,0.008158688,0.007252168,0.025835847,0.009065209,0.00951847,0.008158688,0.004079344,0.025835847,0.009065209,0.00951847,0.0,0.0,0.003172823,0.284647576,0,0.280851064,0.912412482,0.912412482,0.865930754,0.746132843,0.473262019,0.540349825,0.560110707,0.226642247,0.200455581,0.354362416,4.643939394,0.026149129,4.098376618,0.618751311,0.876779726,2.60284558,14.4221696,0.754442253,1.508884507,0.251480751,10.3107108,6.287018778,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,9059,11266,-99999,-99999,0.012289139,0.287898049,0.014196373,0.355484034,-99999.0,-99999.0,-99999.0,-99999.0,9,17,6,1,6.666666667,18371.42209,10337553.76
125077,125078,271311000000.0,271311000000.0,27,131,70400,1,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,24410.29439,1576.061127,22834.23326,22834.23326,1238,602.0,498.0,0.623,0,0.0,90,0.180722892,408,0.819277108,702,182,179,341,0.259259259,276,0,10,209,16,41,0,1,209,16,41,0,0,9,53,96,127,0.192028986,0.026363924,0.054216841,0.012087115,0.0,0.000437939,0.009152924,0.000700702,0.00179555,0.0,4.37939e-05,0.009152924,0.000700702,0.00179555,0.0,0.0,0.000394145,0.038451039,0,0.554216867,0.562021338,0.48409883,0.491417142,0.38034509,0.577380873,0.525629,0.484630508,0.359283895,0.364597094,0.564417178,2.543478261,0.213636723,2.766619209,0.789807894,1.375353482,0.601457833,1.794498617,0.784786588,1.205207974,0.252252832,0.896898957,0.140140462,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,7919,10020,-99999,-99999,0.010742652,0.251668468,0.012626279,0.316168118,-99999.0,-99999.0,-99999.0,-99999.0,13,5,2,1,4.0,45296.50647,98787120.69
125078,125079,271311000000.0,271311000000.0,27,131,70400,2,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,45700.95424,0.0,45700.95424,43991.1128,1324,489.0,470.0,0.602,8,0.017021277,64,0.136170213,398,0.846808511,708,171,183,354,0.241525424,200,13,2,144,22,19,13,0,144,22,19,0,0,2,55,51,94,0.275,0.011115882,0.030096988,0.004546373,0.000295514,4.54637e-05,0.003273388,0.000500101,0.000431905,0.000295514,0.0,0.003273388,0.000500101,0.000431905,0.0,0.0,4.54637e-05,0.015662254,0,0.425531915,0.575767621,0.575767621,0.575767621,0.445630338,0.494603198,0.541940658,0.520184867,0.226101224,0.262467192,0.440528634,3.54,0.0788664,2.047874188,0.217449795,1.608365823,0.22205857,1.51293121,0.308089847,1.218355304,0.434126603,0.252073511,0.098028588,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,4223,5513,-99999,-99999,0.005728782,0.134208352,0.006946973,0.173955572,-99999.0,-99999.0,-99999.0,-99999.0,10,7,2,1,3.833333333,59292.93039,184949243.1
125079,125080,271631000000.0,271631000000.0,27,163,70103,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,533.2469891,4.6869928,528.5599963,527.74392,1016,498.0,443.0,0.722,77,0.173814898,105,0.237020316,261,0.589164786,635,162,222,251,0.25511811,1882,727,40,219,489,407,727,40,219,156,407,192,141,0,719,768,395,0.382040383,0.943639483,1.925176135,3.566123509,1.377562057,0.075794336,0.41497399,0.926585758,0.771207369,1.377562057,0.075794336,0.41497399,0.29559791,0.771207369,0.363812813,0.267175034,0.0,4.509762993,0,4.248306998,0.858012148,0.858012148,0.855211978,0.800294519,0.895657145,0.754179759,0.816986606,0.406171646,0.701173223,0.504568931,0.337407014,0.515512882,15.65487421,5.671296668,1.332372318,8.651205221,70.25397355,4.843347998,1.210837,3.632510999,75.07189397,15.74088099,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,91070,87148,-99999,-99999,0.000219472,0.265917997,0.000264607,0.365489301,-99999.0,-99999.0,-99999.0,-99999.0,20,19,11,1,10.5,7794.892359,2158022.1
125080,125081,271631000000.0,271631000000.0,27,163,70103,3,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,188.7470879,0.0,188.7470879,185.99605,762,476.0,463.0,0.631,92,0.198704104,110,0.237580994,261,0.563714903,437,100,137,200,0.228832952,892,76,237,176,320,83,76,158,176,159,83,66,95,79,253,320,319,0.283632287,2.559194133,4.096861197,4.795800771,0.408610828,1.274220608,0.946256654,1.720466644,0.446246036,0.408610828,0.849480406,0.946256654,0.854856864,0.446246036,0.354846245,0.510763535,0.424740203,7.354994904,0,1.926565875,0.913943379,0.913943379,0.967025882,0.967025882,0.898823402,0.769122526,0.817472016,0.503544924,0.92140266,0.657637321,0.489910314,0.600441725,33.13076972,0.897107905,3.650530907,28.58313091,221.5807431,6.781561582,37.2985887,23.73546554,111.8957661,98.33264294,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,90092,86309,-99999,-99999,0.000217115,0.263062305,0.000262059,0.361970626,-99999.0,-99999.0,-99999.0,-99999.0,20,20,20,1,13.66666667,4929.905913,763847.8833
125081,125082,271631000000.0,271631000000.0,27,163,70103,4,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,233.7924295,5.0887774,228.7036521,228.7036521,1378,704.0,665.0,0.73,51,0.076691729,451,0.678195489,163,0.245112782,741,193,267,281,0.260458839,538,91,65,27,290,65,91,65,27,52,65,186,52,0,166,165,207,0.308550186,3.078219318,6.025264517,2.352389195,0.397894827,0.28421059,0.118056707,1.26801648,0.28421059,0.397894827,0.28421059,0.118056707,0.227368472,0.28421059,0.813279536,0.227368472,0.0,5.430608513,0,0.809022556,0.804335722,0.804335722,0.914895246,0.856145224,0.706845566,0.712885977,0.784661647,0.619501519,0.561586639,0.841282252,1.37732342,0.685694271,16.11540162,0.0,2.67091633,13.44448529,72.78589497,0.0,22.38704959,11.19352479,61.56438636,5.596762396,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,84406,80515,-99999,-99999,0.000203412,0.246459585,0.000244467,0.337671216,-99999.0,-99999.0,-99999.0,-99999.0,16,20,12,1,10.33333333,4153.673375,946143.1986
125082,125083,271631000000.0,271631000000.0,27,163,70104,1,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,283.643619,36.3807801,247.2628389,247.26284,1621,550.0,542.0,0.599,0,0.0,42,0.077490775,500,0.922509225,821,167,212,442,0.203410475,30,9,0,5,5,11,9,0,5,4,11,0,1,0,9,19,2,0.3,2.224353647,6.555776841,0.121328381,0.036398514,0.0,0.020221397,0.020221397,0.044487073,0.036398514,0.0,0.020221397,0.016177117,0.044487073,0.0,0.004044279,0.0,2.345682028,0,0.055350554,0.956739402,0.824090465,0.875910049,0.677933384,0.17100515,0.278681544,0.303824061,0.002173147,0.036341611,0.070505288,27.36666667,3.541e-12,17.91925459,0.061461613,0.814816433,17.04297654,77.68381244,5.176677602,2.588338801,0.0,98.35687444,10.3533552,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,76313,73610,-99999,-99999,0.000183908,0.222828594,0.000223501,0.308712391,-99999.0,-99999.0,-99999.0,-99999.0,2,15,12,1,7.166666667,5144.70237,1147890.637
125083,125084,271631000000.0,271631000000.0,27,163,70104,2,378.0,"Minneapolis-St. Paul, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",3542616,1921136,1875754,110.5891108,0.0,110.5891108,110.58911,770,315.0,280.0,0.513,23,0.082142857,39,0.139285714,218,0.778571429,408,91,113,204,0.223039216,96,18,13,2,46,17,18,13,2,26,17,0,20,0,48,38,10,0.5,2.848381726,6.962710885,0.86807824,0.16276467,0.117552262,0.018084963,0.415954157,0.153722188,0.16276467,0.117552262,0.018084963,0.235104523,0.153722188,0.0,0.180849633,0.0,3.716459966,0,0.342857143,0.8228673,0.8228673,0.922221513,0.79463601,0.50578029,0.651777776,0.72250649,0.829907792,0.221709007,0.380952381,4.25,0.038774208,25.44297352,0.0,5.512904812,19.9300687,162.093355,0.0,46.29750581,11.57437645,109.9565763,46.29750581,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,80652,77714,-99999,-99999,0.000194365,0.235498169,0.000235962,0.325924124,-99999.0,-99999.0,-99999.0,-99999.0,10,19,18,1,11.16666667,3399.551224,447548.5735
125084,125085,271311000000.0,271311000000.0,27,131,70700,3,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,1107.834797,0.0,1107.834797,524.67229,3236,503.0,503.0,0.834,112,0.222664016,32,0.06361829,359,0.713717694,1134,308,410,416,0.271604938,1293,5,620,7,648,13,5,0,7,5,13,0,643,620,145,331,817,0.112142305,0.958693664,6.167659436,2.464395442,0.009529758,1.181690003,0.013341661,1.235056648,0.024777371,0.009529758,0.0,0.013341661,0.009529758,0.024777371,0.0,1.22552689,1.181690003,3.423089106,0,2.570576541,0.493734603,0.493734603,0.45614266,0.393037224,0.650255056,0.470723259,0.521649203,0.469769866,0.570986973,0.934487021,0.877030162,0.884290334,10.01436265,0.04336964,0.40100846,9.569984554,71.4700064,0.0,4.043924251,2.888517322,77.9899677,13.86488315,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,13643,14907,-99999,-99999,0.018507641,0.433579101,0.018784425,0.470371072,-99999.0,-99999.0,-99999.0,-99999.0,15,5,12,1,7.666666667,10259.34632,4483344.815
125085,125086,271311000000.0,271311000000.0,27,131,70200,2,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,23832.22469,1148.116791,22684.1079,22294.96417,963,543.0,370.0,0.599,0,0.0,53,0.143243243,317,0.856756757,548,145,123,280,0.26459854,51,0,10,21,20,0,0,0,21,15,0,0,5,10,25,12,14,0.490196078,0.024355276,0.043193611,0.002287512,0.0,0.000448532,0.000941917,0.000897064,0.0,0.0,0.0,0.000941917,0.000672798,0.0,0.0,0.000224266,0.000448532,0.026642788,0,0.137837838,0.957493844,0.653591229,0.917870061,0.611913374,0.358235303,0.264146814,0.265026923,0.007585605,0.100591716,0.170283806,10.74509804,5.85811e-05,2.465964702,0.636604927,1.633486659,0.195873117,1.439541733,1.49531999,1.946737345,0.141067924,0.0,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,15202,17324,-99999,-99999,0.020622529,0.483124642,0.021830105,0.546636375,-99999.0,-99999.0,-99999.0,-99999.0,6,12,2,1,4.0,49996.75973,96447689.27
125086,125087,271311000000.0,271311000000.0,27,131,70400,3,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,17480.50437,117.864229,17362.64014,17300.59058,1025,361.0,361.0,0.598,6,0.016620499,46,0.127423823,309,0.855955679,606,156,158,292,0.257425743,102,4,0,53,43,2,4,0,53,32,2,0,11,0,27,33,42,0.264705882,0.02086634,0.059246532,0.005895752,0.000231206,0.0,0.003063479,0.002485464,0.000115603,0.000231206,0.0,0.003063479,0.001849648,0.000115603,0.0,0.000635816,0.0,0.026762092,0,0.282548476,0.655285374,0.564432099,0.713377097,0.552136774,0.45196968,0.440520774,0.440344403,0.231801868,0.181011535,0.288135593,5.941176471,0.007146186,2.425729988,0.350811393,1.75530816,0.319610434,2.126570597,0.810936579,2.395948984,0.221164522,0.40546829,0.036860754,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,10016,11906,-99999,-99999,0.013587373,0.318311829,0.015002842,0.375678405,-99999.0,-99999.0,-99999.0,-99999.0,9,10,3,1,4.5,56325.72385,70742642.73
125087,125088,271311000000.0,271311000000.0,27,131,70300,2,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,8498.450996,1677.522364,6820.928632,6812.256412,794,558.0,350.0,0.549,0,0.0,68,0.194285714,282,0.805714286,423,86,108,229,0.203309693,106,0,0,44,38,24,0,0,44,18,24,20,0,0,23,31,52,0.216981132,0.081911186,0.116554626,0.015560189,0.0,0.0,0.006458947,0.005578181,0.003523062,0.0,0.0,0.006458947,0.002642296,0.003523062,0.002935885,0.0,0.0,0.097471375,0,0.302857143,0.973085527,0.664234208,0.950038986,0.633359324,0.570393224,0.541394414,0.564204463,0.508968125,0.235555556,0.400756144,3.990566038,0.05025898,2.790464293,0.255708588,2.309072354,0.225683351,3.191682713,0.562973197,4.222298979,0.187657732,0.281486599,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,11631,13028,-99999,-99999,0.015778228,0.369637069,0.016416682,0.411081661,-99999.0,-99999.0,-99999.0,-99999.0,12,13,3,1,5.5,25683.32663,34392752.8
125088,125089,271311000000.0,271311000000.0,27,131,70400,4,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,18705.40674,14.3757838,18691.03096,18052.60398,819,353.0,334.0,0.621,2,0.005988024,27,0.080838323,305,0.913173653,456,113,121,222,0.247807018,78,0,0,34,44,0,0,0,34,44,0,0,0,0,26,23,29,0.333333333,0.019553966,0.045367416,0.004320706,0.0,0.0,0.001883385,0.002437322,0.0,0.0,0.0,0.001883385,0.002437322,0.0,0.0,0.0,0.0,0.023874672,0,0.233532934,0.988110837,0.425556174,0.988110837,0.329370279,0.559708589,0.361076065,0.362856998,0.208953726,0.173913043,0.292134831,5.846153846,0.007858545,2.32182666,0.313243921,1.657268064,0.351314674,1.746976936,0.445133284,1.985979269,0.376651241,0.068482044,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,5940,6994,-99999,-99999,0.008058007,0.188775186,0.008813193,0.220686609,-99999.0,-99999.0,-99999.0,-99999.0,12,4,2,1,3.666666667,37484.38579,75699746.83
125089,125090,271311000000.0,271311000000.0,27,131,70100,2,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,17956.93936,562.8260946,17394.11327,17394.11327,1249,430.0,419.0,0.617,7,0.016706444,20,0.047732697,392,0.935560859,679,147,163,369,0.216494845,139,1,5,90,38,5,1,4,90,38,5,0,0,1,40,39,60,0.287769784,0.024721007,0.071805902,0.007991209,5.74907e-05,0.000287454,0.005174164,0.002184647,0.000287454,5.74907e-05,0.000229963,0.005174164,0.002184647,0.000287454,0.0,0.0,5.74907e-05,0.032712217,0,0.331742243,0.565845493,0.565845493,0.518313586,0.446607061,0.439906059,0.441214164,0.421983584,0.15524777,0.200288184,0.339853301,4.884892086,0.020550046,2.776117651,0.347496125,2.133849786,0.294771739,2.858861457,0.80946926,2.612378068,0.478322745,0.95664549,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,11619,13414,-99999,-99999,0.01576195,0.369255705,0.016903084,0.423261391,-99999.0,-99999.0,-99999.0,-99999.0,8,7,3,1,3.833333333,35477.96023,72670749.97
125090,125091,271311000000.0,271311000000.0,27,131,70200,4,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,23491.00974,83.5183174,23407.49142,22625.29359,2015,742.0,713.0,0.559,3,0.004207574,74,0.103786816,636,0.89200561,1060,245,245,570,0.231132075,169,17,5,79,43,25,17,0,79,42,25,0,1,5,61,52,56,0.360946746,0.032795155,0.089059618,0.007469516,0.000751371,0.000220992,0.003491667,0.001900528,0.001104958,0.000751371,0.0,0.003491667,0.00185633,0.001104958,0.0,4.41983e-05,0.000220992,0.040264671,0,0.237026648,0.821159137,0.821159137,0.753286425,0.649072387,0.413996239,0.506537683,0.52415698,0.191255411,0.154761905,0.275020342,6.272189349,0.005132362,2.46502633,0.498064567,1.658213719,0.308748044,2.224600623,1.121008635,1.613158767,0.328100088,0.82025022,0.27341674,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,20688,21944,-99999,-99999,0.028064654,0.657471557,0.027651802,0.692414489,-99999.0,-99999.0,-99999.0,-99999.0,8,13,3,1,4.833333333,56571.15337,95066817.9
125091,125092,271311000000.0,271311000000.0,27,131,70700,1,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,2875.608459,3.6311345,2871.977324,2830.29294,2442,997.0,920.0,0.468,149,0.161956522,236,0.256521739,535,0.581521739,819,225,268,326,0.274725275,872,20,19,19,806,8,20,1,19,2,8,671,133,18,186,312,374,0.213302752,0.352260356,0.862808215,0.308095317,0.007066406,0.006713086,0.006713086,0.284776176,0.002826563,0.007066406,0.00035332,0.006713086,0.000706641,0.002826563,0.237077933,0.046991602,0.006359766,0.660355673,0,0.947826087,0.229345286,0.229345286,0.386274068,0.386274068,0.48689759,0.405079464,0.446286861,0.544037187,0.526252263,0.968657599,0.939220183,0.941030416,5.25174338,0.09686411,0.82053874,4.33434053,25.63541132,0.222842985,3.788330746,3.342644776,21.61576955,5.348231642,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,16558,17342,-99999,-99999,0.022462033,0.526218776,0.021852787,0.547204342,-99999.0,-99999.0,-99999.0,-99999.0,10,5,7,1,5.166666667,21158.95657,11637429.66
125092,125093,271311000000.0,271311000000.0,27,131,70300,4,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,21066.01457,1381.352258,19684.66231,19372.27929,737,335.0,280.0,0.609,3,0.010714286,23,0.082142857,254,0.907142857,405,80,139,186,0.197530864,49,9,0,40,0,0,9,0,40,0,0,0,0,0,21,19,9,0.428571429,0.017292751,0.038044052,0.002529387,0.000464581,0.0,0.002064806,0.0,0.0,0.000464581,0.0,0.002064806,0.0,0.0,0.0,0.0,0.0,0.019822138,0,0.175,0.688047624,0.296325982,0.688047624,0.229349208,0.447737301,0.187083767,0.141710399,4.19456e-05,0.124681934,0.215859031,8.265306122,0.000699387,2.664713078,0.255808664,1.773873979,0.635030434,2.623606094,0.520201964,2.178345725,0.390151473,0.58522721,0.390151473,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,7281,9218,-99999,-99999,0.009877163,0.231392614,0.011615672,0.290862047,-99999.0,-99999.0,-99999.0,-99999.0,9,3,3,1,3.333333333,56576.03249,85252992.38
125093,125094,271311000000.0,271311000000.0,27,131,70100,3,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,2392.053527,19.0405376,2373.012989,2286.89448,3553,1168.0,1137.0,0.576,28,0.024626209,166,0.145998241,943,0.82937555,2047,404,478,1165,0.197361993,392,85,12,138,136,21,85,9,138,114,21,0,22,3,137,137,118,0.349489796,0.510736289,1.553635304,0.171411494,0.037168309,0.005247291,0.060343842,0.059469294,0.009182759,0.037168309,0.003935468,0.060343842,0.049849261,0.009182759,0.0,0.009620033,0.001311823,0.682147783,0,0.344766931,0.826238136,0.826238136,0.771126604,0.721608689,0.507968419,0.588381973,0.618052913,0.490145494,0.198732573,0.321443214,5.221938776,0.014670175,10.37749295,0.46248283,0.200191936,9.714818179,46.13179974,2.157594595,0.269699324,0.269699324,39.37610136,19.41835136,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,31466,31692,-99999,-99999,0.042685731,1.0,0.039935331,1.0,-99999.0,-99999.0,-99999.0,-99999.0,10,16,9,1,7.666666667,14571.06453,9680506.988
125094,125095,271311000000.0,271311000000.0,27,131,70300,1,378.0,"Minneapolis-St. Paul, MN-WI",22060.0,"Faribault-Northfield, MN",65765,27267,32831,11309.6007,684.5448365,10625.05587,10625.05587,862,397.0,348.0,0.611,0,0.0,44,0.126436782,304,0.873563218,417,91,114,212,0.21822542,891,67,0,771,35,18,67,0,771,35,18,0,0,0,106,246,539,0.118967452,0.037364509,0.081128985,0.083858383,0.006305849,0.0,0.072564324,0.0032941,0.001694109,0.006305849,0.0,0.072564324,0.0032941,0.001694109,0.0,0.0,0.0,0.121222892,0,2.560344828,0.379240055,0.326659603,0.379240055,0.252826703,0.603843135,0.80558222,0.737246525,0.806727587,0.983456931,0.637614679,0.468013468,0.587436848,3.72774613,0.969601139,1.919381363,0.838763629,4.23837395,1.325169503,4.457388328,0.24093991,1.084229593,0.301174887,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,12528,13305,-99999,-99999,0.016995069,0.398144028,0.016765732,0.419822037,-99999.0,-99999.0,-99999.0,-99999.0,13,3,4,1,4.333333333,39226.15082,45769327.76
